LAMMPS data file via write_data, version 2 Aug 2023, timestep = 0, units = metal

1858 atoms
3 atom types

-14.23176435511876 14.23176435511876 xlo xhi
-14.50072643752263 14.50072643752263 ylo yhi
-13.303643273155995 13.303643273155995 zlo zhi

Masses

1 55.847
2 1.008
3 1.008

Atoms # atomic

1728 1 -12.128217573239407 -12.265381219204176 -9.6456116383513 0 0 0
1812 1 -12.050944822689988 -13.623908382440318 -11.7289458426593 0 0 0
1164 1 -13.097417664806422 -11.005770384192914 -11.517770922331081 1 0 0
1816 1 -10.772860652133087 -11.606956204266766 -12.04128674318901 0 0 0
1815 1 -9.342706952055964 -9.616422621867912 -12.222810288804936 0 0 0
1746 1 -10.842751667789784 -10.319298774721464 -9.90354987071733 0 0 0
1736 1 -13.297031728395265 -9.606901310835532 -9.520993516331897 0 0 0
1729 1 -9.848806907927386 -13.029717570367238 -10.160112569686467 0 0 0
1599 1 -10.075814876616134 -11.627042843810443 -8.149690318845535 0 0 0
1737 1 -9.643052711263703 -14.326998437768912 -12.037335556378986 0 0 0
1600 1 -8.969567717811907 -14.128007896848814 -8.140988059651313 0 0 0
1775 1 -13.635662534290525 -14.462354625131416 -9.528260602086068 0 1 0
1787 1 -11.454250785988604 -13.662562854344092 -7.76330967366845 0 1 0
1814 1 -11.729854749177166 -9.124821707202472 -11.921653545933301 0 0 0
1727 1 -12.366793031366718 -10.90372099613256 -7.579257580455326 0 0 0
1609 1 -8.803381027559137 -9.69726838888211 -8.33304686802181 0 0 0
1748 1 -8.539438372047549 -10.989721398089193 -10.326378807917525 0 0 0
1738 1 -8.378399658802735 -12.285765809429666 -12.347724034540558 0 0 0
1611 1 -7.354702138305926 -13.571534999305007 -10.405514807998262 0 0 0
1625 1 -6.007037093211286 -11.548280079201481 -10.801335921279453 0 0 0
1749 1 -5.947444529618851 -12.880714155272262 -12.883893541372911 0 0 0
1610 1 -7.675488577334385 -12.24005454579094 -8.407893914180907 0 0 0
1446 1 -6.335234063654558 -10.127619520763577 -8.667216577573045 0 0 0
641 1 -6.8702753934894805 -10.264289754064716 -12.5666356314973 0 0 1
1612 1 -5.257796096434214 -12.957440983520502 -8.73995110265954 0 0 0
1761 1 -4.730337145231658 -10.848626607033273 -12.87012942012922 0 0 0
1627 1 -4.751917619196387 -9.472003247155278 -10.853544663267211 0 0 0
1613 1 -3.6292116110148918 -12.262668866553847 -11.164219870453442 0 0 0
1463 1 -3.924240229587859 -10.861937471996237 -8.94164450774926 0 0 0
1852 1 -5.036943936336018 -14.249145240313934 -10.755611826807144 0 1 0
652 1 -3.712234703626887 -13.598219479254128 -13.189535618087326 0 0 1
1448 1 -2.925960129040911 -13.53389368915141 -9.162835443123518 0 0 0
1645 1 1.0680298411431028 -13.394473143265712 -11.720883193077674 0 0 0
1644 1 -1.2854865688936634 -12.837462835700547 -11.401987910527493 0 0 0
1464 1 0.7215312864021417 -11.921529797796978 -9.632660106218502 0 0 0
1662 1 -2.443944362208466 -9.997970013978907 -11.255533102384206 0 0 0
1462 1 -1.5967369109335703 -11.468695368973993 -9.34840175334864 0 0 0
527 1 0.06855012910543579 -10.70864034785676 -11.508550918129732 0 0 1
1710 1 -0.554434033500522 -14.0908561893594 -9.391803986689624 0 1 0
1483 1 2.0462569211228967 -10.033147867395357 -9.777809153589187 0 0 0
