LAMMPS data file via write_data, version 2 Aug 2023, timestep = 0, units = metal

1871 atoms
3 atom types

-14.244117249956316 14.244117249956316 xlo xhi
-13.630574157800691 13.630574157800691 ylo yhi
-14.176736694662248 14.176736694662248 zlo zhi

Masses

1 55.847
2 1.008
3 1.008

Atoms # atomic

95 1 -12.713629770000038 -10.815811119736733 -12.472943138993466 0 0 0
1613 1 -13.53720741735022 -13.147046343207643 -12.082271562219058 1 1 0
748 1 -11.335743115675207 -12.273617731588443 -13.805580588862226 0 1 1
31 1 -10.340722612134645 -10.709366775177921 -11.796525585061845 0 0 0
32 1 -8.747120867582876 -12.137194058572511 -13.239361484894104 0 0 0
45 1 -11.137802912427464 -13.044769529687096 -11.230981361106583 0 0 0
651 1 -6.375564248694116 -12.178257814626027 -12.44887700085738 0 1 0
178 1 -3.8896516146108073 -11.949363168833901 -11.571027982535552 0 0 0
199 1 -8.652348083889104 -13.576564240458787 -8.380337076822428 0 0 0
18 1 -1.769621062891927 -11.13983578933848 -13.501033867993685 0 0 0
633 1 -0.22954103605029985 -13.391898909314602 -12.464535582360277 0 1 0
634 1 -2.6400427444454433 -13.458443954825935 -13.203522488604506 0 1 0
78 1 -11.720562802979256 -8.547209305478134 -12.759476436784425 0 0 0
137 1 -2.1413992508672024 -0.2564632780196945 -0.8863936607648633 0 0 0
124 1 -13.1717440719817 -7.105356257112711 -11.406025608400244 0 0 0
77 1 -9.360890641914963 -8.272192638629454 -12.0351051703482 0 0 0
166 1 -8.813561946189106 -11.70566316718206 -0.19431417326075717 0 0 0
12 1 -7.933424637333388 -9.885999669145395 -13.434905004449895 0 0 0
353 1 -6.987422659747096 -7.62256937658063 -13.674230065039978 0 0 1
179 1 -5.625064172753126 -9.715195972892186 -12.711191339032089 0 0 0
11 1 -4.66061009942646 -7.4987395669265595 -12.947781411952278 0 0 0
19 1 -3.140682431244098 -9.561986008572024 -11.851772003578013 0 0 0
219 1 -2.4157248260631796 -7.292664489076642 -12.09377092350078 0 0 0
42 1 -0.9387693498088598 -8.70985706626756 -13.715926781205491 0 0 0
20 1 -0.80334945048366 -9.43397709859521 -11.35469765966844 0 0 0
1016 1 -13.18009836919586 -6.358262196193891 -13.701420979734891 1 0 0
1021 1 -12.25138600022818 -4.7248227607338045 -11.72629067886045 1 0 0
322 1 -12.259457450001985 -3.9415643154234576 -13.91578731295844 0 0 1
116 1 -10.784838614104405 -6.182237632353685 -13.101762941594323 0 0 0
109 1 -9.936853668504979 -3.81427906863383 -13.211611663718376 0 0 0
66 1 -8.388914024919334 -6.1036874533376535 -12.377425382455911 0 0 0
108 1 -7.555825397523566 -3.8034784833082185 -12.682187673955674 0 0 0
218 1 -6.060497338841639 -6.120547529794556 -11.527001182680795 0 0 0
266 1 -6.080233672133042 -5.277885738152467 -13.94043650176613 0 0 1
229 1 -3.8778915409403805 -5.1059510371531704 -13.093267484279993 0 0 0
232 1 -5.320762154399443 -3.7249419733549107 -11.867946460274615 0 0 0
1009 1 -14.103246763911432 -8.688541542156225 -13.429600888257964 1 0 0
212 1 -1.4518477970791217 -5.029776347082244 -12.555021440358422 0 0 0
134 1 -13.79174866114599 -2.573049347986105 -12.674598819340673 0 0 0
448 1 -12.93066754276819 -0.277271401935673 -12.888977474785094 0 0 1
115 1 -11.258365897584977 -2.4497413617780133 -11.978311032746559 0 0 0
529 1 -9.168795714884226 -1.5836721927360635 -13.783233585660222 0 0 0
210 1 -12.098317030030126 -13.5655252681591 -3.1210245465696307 0 0 0
130 1 -6.770193385070059 -1.4429320369834713 -12.790524702397441 0 0 0
14 1 -5.2874151886968015 -2.529991242284673 -1.1963382271565877 0 0 0
909 1 -4.407771505652331 -1.3945625604694278 -12.216622061724445 0 0 1
230 1 -2.9518227129030805 -2.7845309204154898 -13.459158054053873 0 0 0
222 1 -0.611149358194524 -2.6740108722519818 -12.819744531341675 0 0 0
223 1 -1.9901770736987157 -0.622672440003841 -13.805096786241535 0 0 0
44 1 -12.618886680589693 -11.570857165618902 -9.981172897319812 0 0 0
41 1 -10.152573901816668 -11.40574322165623 -9.365647339224928 0 0 0
190 1 -8.734026235647706 -12.937441741187712 -10.76816618685984 0 0 0
67 1 -4.548990301760554 -0.32015703146734964 -1.7229201099300386 0 0 0
189 1 -6.3618776867831395 -12.764143929519811 -10.104698241807029 0 0 0
30 1 -7.8067769561875116 -10.70456237227948 -11.105441459445675 0 0 0
188 1 -7.780715798974422 -11.232603259914375 -8.60239961261652 0 0 0
177 1 -5.422638260110347 -10.500340126079315 -10.391916059823426 0 0 0
152 1 -4.015216492505001 -12.697496451649398 -9.344681368548894 0 0 0
176 1 -3.1314983372717204 -10.392386923259888 -9.632452017431454 0 0 0
90 1 -1.531591993632139 -11.713350002974268 -11.243462131089679 0 0 0
151 1 -1.5495503796990526 -12.503599051776739 -8.693444966064973 0 0 0
92 1 -13.03243387433275 -7.673474841484365 -9.013157502752662 0 0 0
93 1 -11.740168269585508 -9.299982446081518 -10.44344690569288 0 0 0
94 1 -14.096625218779902 -9.410271323158115 -10.976030459212154 0 0 0
102 1 -13.876803756495937 -10.033181359311603 -8.464530014622731 0 0 0
29 1 -9.168334239015325 -9.013854157404275 -9.795298597973762 0 0 0
76 1 -10.7919695767768 -6.879796779322364 -10.596556039993198 0 0 0
10 1 -6.9955735891975195 -8.26211369410353 -11.298602350960088 0 0 0
28 1 -6.8468065873504065 -8.954289450410267 -9.079606919775415 0 0 0
75 1 -8.232534014044107 -6.668731186984133 -10.034747300044014 0 0 0
9 1 -4.711951741746589 -8.087780456562008 -10.508116080134545 0 0 0
91 1 -0.6501214959124386 -10.202439920922021 -9.082231077596433 0 0 0
21 1 -2.298060737659089 -7.930369864663772 -9.875590053310376 0 0 0
123 1 -12.138476466852689 -5.398277889776736 -9.158399382241626 0 0 0
64 1 -9.812135351786873 -4.679273769782299 -10.932975350538275 0 0 0
74 1 -9.761516364753788 -5.409901875843525 -8.635758316741121 0 0 0
8 1 -5.995174557473453 -6.719803176812964 -9.076121397222202 0 0 0
65 1 -7.462710190330731 -4.38123936439891 -10.280032606834697 0 0 0
220 1 -3.834947168408478 -5.794563134371961 -10.706449034522961 0 0 0
63 1 -5.101573670499864 -4.262167180981386 -9.501437659678881 0 0 0
228 1 -2.858103846574741 -3.482010352628352 -11.16394986461184 0 0 0
216 1 -2.787367367963565 -4.089474522336753 -8.711521477283402 0 0 0
217 1 -1.460018620248956 -5.551117850610812 -10.249697321417738 0 0 0
136 1 -13.568956343496406 -3.171340161657369 -10.213652951631897 0 0 0
133 1 -12.73174279897518 -1.0260164975397004 -10.605635771586163 0 0 0
113 1 -11.2487999560343 -3.1502304808110413 -9.62203095102559 0 0 0
114 1 -8.892984843928362 -2.239626250861109 -11.15113216911379 0 0 0
131 1 -10.379190781025711 -0.8185839615004546 -9.897517669522006 0 0 0
107 1 -8.85557977726464 -3.1102205523161093 -8.840137890108048 0 0 0
112 1 -8.034043570603295 -0.6896835775991104 -9.25890454164675 0 0 0
106 1 -6.593242352737355 -2.1050104475314413 -10.485276939569358 0 0 0
227 1 -4.20419881810127 -1.9599649299149942 -9.877428096236745 0 0 0
221 1 -2.0945364742114396 -1.1926753269043004 -11.463806370981688 0 0 0
211 1 -0.528303207073634 -3.410019069823491 -10.424839243340134 0 0 0
226 1 -1.910019532574534 -1.8667754104685148 -9.022675963542817 0 0 0
53 1 -13.773860767299272 -10.811213463419573 -6.08049565980888 0 0 0
